No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,URL,Season,Age,Tm,Lg,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16,Elijah Harkless(TW),0.0,6-3,195.0,"February 3, 2000",usUS,R,"Cal State Northridge,Oklahoma,UNLV",UTA,https://www.basketball-reference.com/players/h/harklel01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,KJ Martin,0.0,6-6,215.0,"January 6, 2001",usUS,4,,UTA,https://www.basketball-reference.com/players/m/martikj01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Oscar Tshiebwe(TW),0.0,6-9,260.0,"November 27, 1999",cdCD,1,"West Virginia,Kentucky",UTA,https://www.basketball-reference.com/players/t/tshieos01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jaden Springer,PG,6-4,204.0,"September 25, 2002",usUS,3,Tennessee,UTA,https://www.basketball-reference.com/players/s/sprinja01.html,2024-25,22.0,UTA,NBA,6.0,0.0,11.2,1.2,2.5,0.467,0.5,1.2,0.429,0.7,1.3,0.5,0.567,0.7,1.0,0.667,0.5,0.7,1.2,1.5,0.5,0.2,0.8,1.0,3.5
0,Taylor Hendricks,0.0,6-9,210.0,"November 22, 2003",usUS,1,Central Florida,UTA,https://www.basketball-reference.com/players/h/hendrta01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Bub Carrington,0.0,6-4,190.0,"July 21, 2005",usUS,R,Pitt,WAS,https://www.basketball-reference.com/players/c/carribu01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Bilal Coulibaly,0.0,6-6,195.0,"July 26, 2004",frFR,1,,WAS,https://www.basketball-reference.com/players/c/coulibi01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Corey Kispert,0.0,6-7,220.0,"March 3, 1999",usUS,3,Gonzaga,WAS,https://www.basketball-reference.com/players/k/kispeco01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Kyshawn George,0.0,6-7,200.0,"December 12, 2003",chCH,R,Miami (FL),WAS,https://www.basketball-reference.com/players/g/georgky01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jordan Poole,SG,6-4,194.0,"June 19, 1999",usUS,5,Michigan,WAS,https://www.basketball-reference.com/players/p/poolejo01.html,2024-25,25.0,WAS,NBA,52.0,52.0,31.3,6.9,16.4,0.423,3.5,9.4,0.376,3.4,7.0,0.488,0.531,3.9,4.4,0.878,0.5,2.7,3.2,4.8,1.4,0.5,3.3,3.2,21.3
20,Alex Sarr,0.0,7-0,205.0,"April 26, 2005",frFR,R,,WAS,https://www.basketball-reference.com/players/s/sarraal01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Justin Champagnie,SF,6-6,200.0,"June 29, 2001",usUS,3,Pitt,WAS,https://www.basketball-reference.com/players/c/champju01.html,2024-25,23.0,WAS,NBA,43.0,15.0,18.2,2.8,5.6,0.504,1.0,2.8,0.378,1.8,2.9,0.626,0.597,0.8,1.1,0.714,1.5,3.1,4.5,0.9,0.9,0.6,0.8,1.7,7.5
16,Anthony Gill,0.0,6-7,230.0,"October 17, 1992",usUS,4,"South Carolina,Virginia",WAS,https://www.basketball-reference.com/players/g/gillaan01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Malcolm Brogdon,PG,6-4,229.0,"December 11, 1992",usUS,8,Virginia,WAS,https://www.basketball-reference.com/players/b/brogdma01.html,2024-25,32.0,WAS,NBA,24.0,13.0,23.5,4.3,10.0,0.433,0.7,2.3,0.286,3.7,7.7,0.478,0.467,3.4,3.8,0.88,0.9,2.9,3.8,4.1,0.5,0.2,1.6,1.3,12.7
22,Richaun Holmes,PF,6-10,235.0,"October 15, 1993",usUS,9,Bowling Green,WAS,https://www.basketball-reference.com/players/h/holmeri01.html,2024-25,31.0,WAS,NBA,24.0,7.0,17.9,3.0,4.4,0.67,0.0,0.1,0.0,3.0,4.3,0.689,0.67,1.6,2.0,0.83,1.9,3.9,5.8,1.5,0.3,0.8,0.8,1.6,7.5
00,Tristan Vukcevic(TW),0.0,6-10,223.0,"March 11, 2003",itIT,1,,WAS,https://www.basketball-reference.com/players/v/vukcetr01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Khris Middleton,SF,6-7,222.0,"August 12, 1991",usUS,12,Texas A&M,WAS,https://www.basketball-reference.com/players/m/middlkh01.html,2024-25,33.0,WAS,NBA,7.0,7.0,24.4,4.1,9.1,0.453,0.9,3.4,0.25,3.3,5.7,0.575,0.5,3.1,3.7,0.846,0.4,3.7,4.1,4.1,1.7,0.4,1.9,2.1,12.3
36,Marcus Smart,PG,6-3,220.0,"March 6, 1994",usUS,10,Oklahoma State,WAS,https://www.basketball-reference.com/players/s/smartma01.html,2024-25,30.0,WAS,NBA,7.0,0.0,19.1,3.3,7.1,0.46,1.1,3.4,0.333,2.1,3.7,0.577,0.54,1.9,2.3,0.813,0.3,1.4,1.7,2.4,1.1,0.0,1.4,2.0,9.6
5,AJ Johnson,0.0,6-4,160.0,"December 1, 2004",usUS,R,,WAS,https://www.basketball-reference.com/players/j/johnsaj01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Jaylen Martin(TW),PF,6-6,216.0,"January 28, 2004",usUS,R,,WAS,https://www.basketball-reference.com/players/m/martija01.html,2018-19,24.0,ORL,NBA,42.0,1.0,7.8,1.0,2.5,0.413,0.5,1.4,0.351,0.5,1.1,0.489,0.51,0.2,0.3,0.818,0.3,1.5,1.7,0.4,0.1,0.2,0.3,1.2,2.7
,Colby Jones,SF,6-6,205.0,"May 28, 2002",usUS,1,Xavier,WAS,https://www.basketball-reference.com/players/j/jonesco01.html,1974-75,25.0,MMS,ABA,81.0,23.2,4.1,8.7,0.474,0.1,0.2,0.333,4.0,8.5,0.477,0.478,1.7,2.2,0.757,1.9,2.7,4.6,1.0,1.3,0.4,0.9,2.3,9.9,
,Saddiq Bey,0.0,6-7,215.0,"April 9, 1999",usUS,4,Villanova,WAS,https://www.basketball-reference.com/players/b/beysasa01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,JT Thor(TW),0.0,6-10,205.0,"August 26, 2002",usUS,3,Auburn,WAS,https://www.basketball-reference.com/players/t/thor(jt01.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
